time,object,x,y,z
5.12526,Sun,-0.143038,-6.295,0
5.12526,Earth,-0.263254,-6.91534,0
5.12526,Jupiter,-5.05006,-7.52068,0
5.12799,Sun,-0.144782,-6.29521,0
5.12799,Earth,-0.254163,-6.93471,0
5.12799,Jupiter,-5.04823,-7.52799,0
5.13073,Sun,-0.146538,-6.29543,0
5.13073,Earth,-0.244966,-6.95338,0
5.13073,Jupiter,-5.04639,-7.53531,0
5.13347,Sun,-0.148304,-6.29565,0
5.13347,Earth,-0.235682,-6.9714,0
5.13347,Jupiter,-5.04454,-7.54262,0
5.13621,Sun,-0.150081,-6.29588,0
5.13621,Earth,-0.226327,-6.98878,0
5.13621,Jupiter,-5.04268,-7.54992,0
5.13895,Sun,-0.151868,-6.2961,0
5.13895,Earth,-0.216919,-7.00557,0
5.13895,Jupiter,-5.04081,-7.55723,0
5.14168,Sun,-0.153667,-6.29633,0
5.14168,Earth,-0.207468,-7.02177,0
5.14168,Jupiter,-5.03892,-7.56453,0
5.14442,Sun,-0.155476,-6.29656,0
5.14442,Earth,-0.197989,-7.03741,0
5.14442,Jupiter,-5.03702,-7.57183,0
5.14716,Sun,-0.157295,-6.2968,0
5.14716,Earth,-0.18849,-7.05252,0
5.14716,Jupiter,-5.03512,-7.57913,0
5.1499,Sun,-0.159126,-6.29704,0
5.1499,Earth,-0.178982,-7.06712,0
5.1499,Jupiter,-5.0332,-7.58642,0
5.15264,Sun,-0.160967,-6.29728,0
5.15264,Earth,-0.169473,-7.08122,0
5.15264,Jupiter,-5.03127,-7.59371,0
5.15537,Sun,-0.162819,-6.29752,0
5.15537,Earth,-0.15997,-7.09484,0
5.15537,Jupiter,-5.02933,-7.601,0
5.15811,Sun,-0.164682,-6.29777,0
5.15811,Earth,-0.150481,-7.10799,0
5.15811,Jupiter,-5.02737,-7.60828,0
5.16085,Sun,-0.166555,-6.29802,0
5.16085,Earth,-0.141011,-7.12069,0
5.16085,Jupiter,-5.02541,-7.61556,0
5.16359,Sun,-0.168439,-6.29827,0
5.16359,Earth,-0.131567,-7.13296,0
5.16359,Jupiter,-5.02344,-7.62284,0
5.16632,Sun,-0.170334,-6.29853,0
5.16632,Earth,-0.122152,-7.14481,0
5.16632,Jupiter,-5.02145,-7.63011,0
5.16906,Sun,-0.17224,-6.29878,0
5.16906,Earth,-0.112773,-7.15625,0
5.16906,Jupiter,-5.01945,-7.63738,0
5.1718,Sun,-0.174156,-6.29904,0
5.1718,Earth,-0.103433,-7.16728,0
5.1718,Jupiter,-5.01744,-7.64465,0
5.17454,Sun,-0.176083,-6.29931,0
5.17454,Earth,-0.0941366,-7.17793,0
5.17454,Jupiter,-5.01542,-7.65192,0
5.17728,Sun,-0.178021,-6.29958,0
5.17728,Earth,-0.0848867,-7.18821,0
5.17728,Jupiter,-5.01339,-7.65918,0
5.18001,Sun,-0.17997,-6.29985,0
5.18001,Earth,-0.0756869,-7.19811,0
5.18001,Jupiter,-5.01135,-7.66644,0
5.18275,Sun,-0.18193,-6.30012,0
5.18275,Earth,-0.0665402,-7.20766,0
5.18275,Jupiter,-5.00929,-7.6737,0
5.18549,Sun,-0.1839,-6.3004,0
5.18549,Earth,-0.0574496,-7.21686,0
5.18549,Jupiter,-5.00723,-7.68095,0
5.18823,Sun,-0.185881,-6.30067,0
5.18823,Earth,-0.0484175,-7.22571,0
5.18823,Jupiter,-5.00515,-7.6882,0
5.19097,Sun,-0.187873,-6.30096,0
5.19097,Earth,-0.0394466,-7.23423,0
5.19097,Jupiter,-5.00306,-7.69544,0
5.1937,Sun,-0.189876,-6.30124,0
5.1937,Earth,-0.030539,-7.24243,0
5.1937,Jupiter,-5.00097,-7.70269,0
5.19644,Sun,-0.191889,-6.30153,0
5.19644,Earth,-0.0216968,-7.25031,0
5.19644,Jupiter,-4.99886,-7.70993,0
5.19918,Sun,-0.193913,-6.30182,0
5.19918,Earth,-0.0129222,-7.25787,0
5.19918,Jupiter,-4.99673,-7.71716,0
5.20192,Sun,-0.195948,-6.30212,0
5.20192,Earth,-0.00421695,-7.26513,0
5.20192,Jupiter,-4.9946,-7.7244,0
5.20465,Sun,-0.197994,-6.30242,0
5.20465,Earth,0.00441719,-7.27209,0
5.20465,Jupiter,-4.99246,-7.73163,0
5.20739,Sun,-0.200051,-6.30272,0
5.20739,Earth,0.0129785,-7.27875,0
5.20739,Jupiter,-4.9903,-7.73885,0
5.21013,Sun,-0.202119,-6.30302,0
5.21013,Earth,0.0214655,-7.28513,0
5.21013,Jupiter,-4.98813,-7.74607,0
5.21287,Sun,-0.204197,-6.30333,0
5.21287,Earth,0.0298767,-7.29122,0
5.21287,Jupiter,-4.98595,-7.75329,0
5.21561,Sun,-0.206286,-6.30364,0
5.21561,Earth,0.0382105,-7.29704,0
5.21561,Jupiter,-4.98376,-7.76051,0
5.21834,Sun,-0.208386,-6.30396,0
5.21834,Earth,0.0464658,-7.30258,0
5.21834,Jupiter,-4.98156,-7.76772,0
5.22108,Sun,-0.210497,-6.30427,0
5.22108,Earth,0.0546411,-7.30785,0
5.22108,Jupiter,-4.97935,-7.77493,0
5.22382,Sun,-0.212618,-6.3046,0
5.22382,Earth,0.0627352,-7.31285,0
5.22382,Jupiter,-4.97713,-7.78214,0
5.22656,Sun,-0.214751,-6.30492,0
5.22656,Earth,0.0707471,-7.3176,0
5.22656,Jupiter,-4.97489,-7.78934,0
5.2293,Sun,-0.216894,-6.30525,0
5.2293,Earth,0.0786754,-7.32209,0
5.2293,Jupiter,-4.97264,-7.79654,0
5.23203,Sun,-0.219048,-6.30558,0
5.23203,Earth,0.0865192,-7.32633,0
5.23203,Jupiter,-4.97039,-7.80373,0
5.23477,Sun,-0.221213,-6.30592,0
5.23477,Earth,0.0942773,-7.33032,0
5.23477,Jupiter,-4.96812,-7.81092,0
5.23751,Sun,-0.223389,-6.30625,0
5.23751,Earth,0.101949,-7.33406,0
5.23751,Jupiter,-4.96584,-7.81811,0
5.24025,Sun,-0.225576,-6.3066,0
5.24025,Earth,0.109532,-7.33757,0
5.24025,Jupiter,-4.96354,-7.8253,0
5.24298,Sun,-0.227773,-6.30694,0
5.24298,Earth,0.117028,-7.34083,0
5.24298,Jupiter,-4.96124,-7.83248,0
5.24572,Sun,-0.229982,-6.30729,0
5.24572,Earth,0.124433,-7.34386,0
5.24572,Jupiter,-4.95893,-7.83965,0
5.24846,Sun,-0.232201,-6.30764,0
5.24846,Earth,0.131748,-7.34665,0
5.24846,Jupiter,-4.9566,-7.84683,0
5.2512,Sun,-0.234431,-6.308,0
5.2512,Earth,0.138972,-7.34922,0
5.2512,Jupiter,-4.95426,-7.854,0
5.25394,Sun,-0.236672,-6.30836,0
5.25394,Earth,0.146103,-7.35156,0
5.25394,Jupiter,-4.95191,-7.86116,0
5.25667,Sun,-0.238924,-6.30872,0
5.25667,Earth,0.15314,-7.35368,0
5.25667,Jupiter,-4.94955,-7.86832,0
5.25941,Sun,-0.241187,-6.30909,0
5.25941,Earth,0.160084,-7.35557,0
5.25941,Jupiter,-4.94718,-7.87548,0
5.26215,Sun,-0.24346,-6.30946,0
5.26215,Earth,0.166933,-7.35725,0
5.26215,Jupiter,-4.9448,-7.88264,0
5.26489,Sun,-0.245745,-6.30983,0
5.26489,Earth,0.173686,-7.35871,0
5.26489,Jupiter,-4.9424,-7.88979,0
5.26762,Sun,-0.248041,-6.31021,0
5.26762,Earth,0.180342,-7.35996,0
5.26762,Jupiter,-4.94,-7.89693,0
5.27036,Sun,-0.250347,-6.31059,0
5.27036,Earth,0.186901,-7.36099,0
5.27036,Jupiter,-4.93758,-7.90408,0
5.2731,Sun,-0.252664,-6.31097,0
5.2731,Earth,0.193361,-7.36181,0
5.2731,Jupiter,-4.93515,-7.91121,0
5.27584,Sun,-0.254992,-6.31136,0
5.27584,Earth,0.199722,-7.36243,0
5.27584,Jupiter,-4.93271,-7.91835,0
5.27858,Sun,-0.257331,-6.31175,0
5.27858,Earth,0.205982,-7.36284,0
5.27858,Jupiter,-4.93026,-7.92548,0
5.28131,Sun,-0.259681,-6.31215,0
5.28131,Earth,0.212142,-7.36304,0
5.28131,Jupiter,-4.92779,-7.93261,0
5.28405,Sun,-0.262042,-6.31255,0
5.28405,Earth,0.2182,-7.36305,0
5.28405,Jupiter,-4.92532,-7.93973,0
5.28679,Sun,-0.264414,-6.31295,0
5.28679,Earth,0.224155,-7.36285,0
5.28679,Jupiter,-4.92283,-7.94685,0
5.28953,Sun,-0.266797,-6.31336,0
5.28953,Earth,0.230007,-7.36246,0
5.28953,Jupiter,-4.92034,-7.95396,0
5.29227,Sun,-0.269191,-6.31377,0
5.29227,Earth,0.235754,-7.36186,0
5.29227,Jupiter,-4.91783,-7.96108,0
5.295,Sun,-0.271595,-6.31419,0
5.295,Earth,0.241396,-7.36107,0
5.295,Jupiter,-4.91531,-7.96818,0
5.29774,Sun,-0.274011,-6.31461,0
5.29774,Earth,0.246932,-7.36009,0
5.29774,Jupiter,-4.91277,-7.97529,0
5.30048,Sun,-0.276438,-6.31503,0
5.30048,Earth,0.252361,-7.35891,0
5.30048,Jupiter,-4.91023,-7.98238,0
5.30322,Sun,-0.278875,-6.31546,0
5.30322,Earth,0.257681,-7.35755,0
5.30322,Jupiter,-4.90768,-7.98948,0
5.30595,Sun,-0.281324,-6.31589,0
5.30595,Earth,0.262893,-7.35599,0
5.30595,Jupiter,-4.90511,-7.99657,0
5.30869,Sun,-0.283783,-6.31632,0
5.30869,Earth,0.267995,-7.35424,0
5.30869,Jupiter,-4.90253,-8.00366,0
5.31143,Sun,-0.286253,-6.31676,0
5.31143,Earth,0.272986,-7.35231,0
5.31143,Jupiter,-4.89994,-8.01074,0
5.31417,Sun,-0.288735,-6.31721,0
5.31417,Earth,0.277865,-7.35018,0
5.31417,Jupiter,-4.89734,-8.01782,0
5.31691,Sun,-0.291227,-6.31765,0
5.31691,Earth,0.282631,-7.34788,0
5.31691,Jupiter,-4.89473,-8.02489,0
5.31964,Sun,-0.293731,-6.3181,0
5.31964,Earth,0.287284,-7.34539,0
5.31964,Jupiter,-4.8921,-8.03196,0
5.32238,Sun,-0.296245,-6.31856,0
5.32238,Earth,0.291821,-7.34271,0
5.32238,Jupiter,-4.88947,-8.03902,0
5.32512,Sun,-0.29877,-6.31902,0
5.32512,Earth,0.296243,-7.33985,0
5.32512,Jupiter,-4.88682,-8.04609,0
5.32786,Sun,-0.301306,-6.31948,0
5.32786,Earth,0.300548,-7.33681,0
5.32786,Jupiter,-4.88416,-8.05314,0
5.3306,Sun,-0.303854,-6.31995,0
5.3306,Earth,0.304734,-7.33359,0
5.3306,Jupiter,-4.88149,-8.06019,0
5.33333,Sun,-0.306412,-6.32042,0
5.33333,Earth,0.308802,-7.33019,0
5.33333,Jupiter,-4.87881,-8.06724,0
5.33607,Sun,-0.308981,-6.3209,0
5.33607,Earth,0.312749,-7.32661,0
5.33607,Jupiter,-4.87612,-8.07428,0
5.33881,Sun,-0.311562,-6.32138,0
5.33881,Earth,0.316575,-7.32286,0
5.33881,Jupiter,-4.87341,-8.08132,0
5.34155,Sun,-0.314153,-6.32186,0
5.34155,Earth,0.320278,-7.31892,0
5.34155,Jupiter,-4.8707,-8.08836,0
5.34428,Sun,-0.316755,-6.32235,0
5.34428,Earth,0.323857,-7.31481,0
5.34428,Jupiter,-4.86797,-8.09539,0
5.34702,Sun,-0.319369,-6.32284,0
5.34702,Earth,0.327312,-7.31052,0
5.34702,Jupiter,-4.86523,-8.10241,0
5.34976,Sun,-0.321993,-6.32334,0
5.34976,Earth,0.330639,-7.30605,0
5.34976,Jupiter,-4.86248,-8.10943,0
5.3525,Sun,-0.324629,-6.32384,0
5.3525,Earth,0.333839,-7.30141,0
5.3525,Jupiter,-4.85972,-8.11645,0
5.35524,Sun,-0.327275,-6.32435,0
5.35524,Earth,0.33691,-7.29659,0
5.35524,Jupiter,-4.85694,-8.12346,0
5.35797,Sun,-0.329933,-6.32486,0
5.35797,Earth,0.33985,-7.2916,0
5.35797,Jupiter,-4.85416,-8.13047,0
5.36071,Sun,-0.332601,-6.32538,0
5.36071,Earth,0.342659,-7.28643,0
5.36071,Jupiter,-4.85136,-8.13747,0
5.36345,Sun,-0.335281,-6.32589,0
5.36345,Earth,0.345334,-7.28109,0
5.36345,Jupiter,-4.84855,-8.14447,0
5.36619,Sun,-0.337971,-6.32642,0
5.36619,Earth,0.347874,-7.27558,0
5.36619,Jupiter,-4.84573,-8.15146,0
5.36893,Sun,-0.340673,-6.32695,0
5.36893,Earth,0.350278,-7.26989,0
5.36893,Jupiter,-4.8429,-8.15845,0
5.37166,Sun,-0.343386,-6.32748,0
5.37166,Earth,0.352544,-7.26403,0
5.37166,Jupiter,-4.84005,-8.16544,0
5.3744,Sun,-0.34611,-6.32802,0
5.3744,Earth,0.35467,-7.258,0
5.3744,Jupiter,-4.8372,-8.17242,0
5.37714,Sun,-0.348845,-6.32856,0
5.37714,Earth,0.356654,-7.2518,0
5.37714,Jupiter,-4.83433,-8.17939,0
5.37988,Sun,-0.351591,-6.32911,0
5.37988,Earth,0.358496,-7.24542,0
5.37988,Jupiter,-4.83145,-8.18636,0
5.38261,Sun,-0.354348,-6.32966,0
5.38261,Earth,0.360193,-7.23887,0
5.38261,Jupiter,-4.82856,-8.19332,0
5.38535,Sun,-0.357116,-6.33021,0
5.38535,Earth,0.361743,-7.23215,0
5.38535,Jupiter,-4.82566,-8.20028,0
5.38809,Sun,-0.359896,-6.33077,0
5.38809,Earth,0.363145,-7.22526,0
5.38809,Jupiter,-4.82275,-8.20724,0
5.39083,Sun,-0.362686,-6.33134,0
5.39083,Earth,0.364395,-7.21819,0
5.39083,Jupiter,-4.81982,-8.21419,0
5.39357,Sun,-0.365488,-6.33191,0
5.39357,Earth,0.365494,-7.21095,0
5.39357,Jupiter,-4.81689,-8.22113,0
5.3963,Sun,-0.3683,-6.33248,0
5.3963,Earth,0.366437,-7.20354,0
5.3963,Jupiter,-4.81394,-8.22807,0
5.39904,Sun,-0.371124,-6.33306,0
5.39904,Earth,0.367224,-7.19596,0
5.39904,Jupiter,-4.81098,-8.23501,0
5.40178,Sun,-0.373959,-6.33364,0
5.40178,Earth,0.367852,-7.18821,0
5.40178,Jupiter,-4.80801,-8.24194,0
5.40452,Sun,-0.376805,-6.33423,0
5.40452,Earth,0.368318,-7.18028,0
5.40452,Jupiter,-4.80502,-8.24886,0
5.40726,Sun,-0.379662,-6.33483,0
5.40726,Earth,0.36862,-7.17218,0
5.40726,Jupiter,-4.80203,-8.25579,0
5.40999,Sun,-0.382531,-6.33543,0
5.40999,Earth,0.368757,-7.16391,0
5.40999,Jupiter,-4.79902,-8.2627,0
5.41273,Sun,-0.38541,-6.33603,0
5.41273,Earth,0.368724,-7.15546,0
5.41273,Jupiter,-4.796,-8.26961,0
5.41547,Sun,-0.388301,-6.33664,0
5.41547,Earth,0.36852,-7.14684,0
5.41547,Jupiter,-4.79297,-8.27652,0
5.41821,Sun,-0.391202,-6.33725,0
5.41821,Earth,0.368142,-7.13805,0
5.41821,Jupiter,-4.78993,-8.28341,0
5.42094,Sun,-0.394115,-6.33787,0
5.42094,Earth,0.367586,-7.12908,0
5.42094,Jupiter,-4.78688,-8.29031,0
5.42368,Sun,-0.397039,-6.33849,0
5.42368,Earth,0.366851,-7.11994,0
5.42368,Jupiter,-4.78381,-8.2972,0
5.42642,Sun,-0.399975,-6.33912,0
5.42642,Earth,0.365932,-7.11063,0
5.42642,Jupiter,-4.78074,-8.30408,0
5.42916,Sun,-0.402921,-6.33975,0
5.42916,Earth,0.364828,-7.10113,0
5.42916,Jupiter,-4.77765,-8.31096,0
5.4319,Sun,-0.405879,-6.34039,0
5.4319,Earth,0.363533,-7.09147,0
5.4319,Jupiter,-4.77455,-8.31784,0
5.43463,Sun,-0.408847,-6.34103,0
5.43463,Earth,0.362046,-7.08162,0
5.43463,Jupiter,-4.77144,-8.3247,0
5.43737,Sun,-0.411827,-6.34168,0
5.43737,Earth,0.360362,-7.0716,0
5.43737,Jupiter,-4.76831,-8.33157,0
5.44011,Sun,-0.414818,-6.34233,0
5.44011,Earth,0.358478,-7.0614,0
5.44011,Jupiter,-4.76518,-8.33842,0
5.44285,Sun,-0.417821,-6.34299,0
5.44285,Earth,0.35639,-7.05103,0
5.44285,Jupiter,-4.76203,-8.34528,0
5.44559,Sun,-0.420834,-6.34366,0
5.44559,Earth,0.354093,-7.04047,0
5.44559,Jupiter,-4.75887,-8.35212,0
5.44832,Sun,-0.423859,-6.34432,0
5.44832,Earth,0.351584,-7.02973,0
5.44832,Jupiter,-4.7557,-8.35897,0
5.45106,Sun,-0.426895,-6.345,0
5.45106,Earth,0.348858,-7.01882,0
5.45106,Jupiter,-4.75252,-8.3658,0
5.4538,Sun,-0.429942,-6.34568,0
5.4538,Earth,0.345911,-7.00772,0
5.4538,Jupiter,-4.74932,-8.37263,0
5.45654,Sun,-0.433001,-6.34636,0
5.45654,Earth,0.342738,-6.99644,0
5.45654,Jupiter,-4.74612,-8.37946,0
5.45927,Sun,-0.43607,-6.34705,0
5.45927,Earth,0.339333,-6.98498,0
5.45927,Jupiter,-4.7429,-8.38628,0
5.46201,Sun,-0.439151,-6.34775,0
5.46201,Earth,0.335692,-6.97333,0
5.46201,Jupiter,-4.73967,-8.39309,0
5.46475,Sun,-0.442243,-6.34845,0
5.46475,Earth,0.331809,-6.9615,0
5.46475,Jupiter,-4.73643,-8.3999,0
5.46749,Sun,-0.445347,-6.34915,0
5.46749,Earth,0.327678,-6.94949,0
5.46749,Jupiter,-4.73318,-8.4067,0
5.47023,Sun,-0.448461,-6.34986,0
5.47023,Earth,0.323294,-6.93728,0
5.47023,Jupiter,-4.72991,-8.4135,0
5.47296,Sun,-0.451587,-6.35058,0
5.47296,Earth,0.318649,-6.92489,0
5.47296,Jupiter,-4.72664,-8.42029,0
5.4757,Sun,-0.454724,-6.3513,0
5.4757,Earth,0.313738,-6.91231,0
5.4757,Jupiter,-4.72335,-8.42707,0
5.47844,Sun,-0.457873,-6.35203,0
5.47844,Earth,0.308553,-6.89954,0
5.47844,Jupiter,-4.72005,-8.43385,0
5.48118,Sun,-0.461033,-6.35276,0
5.48118,Earth,0.303086,-6.88658,0
5.48118,Jupiter,-4.71674,-8.44063,0
5.48392,Sun,-0.464204,-6.3535,0
5.48392,Earth,0.297331,-6.87343,0
5.48392,Jupiter,-4.71341,-8.4474,0
5.48665,Sun,-0.467386,-6.35425,0
5.48665,Earth,0.291278,-6.86009,0
5.48665,Jupiter,-4.71008,-8.45416,0
5.48939,Sun,-0.470579,-6.355,0
5.48939,Earth,0.28492,-6.84655,0
5.48939,Jupiter,-4.70673,-8.46091,0
5.49213,Sun,-0.473784,-6.35575,0
5.49213,Earth,0.278246,-6.83281,0
5.49213,Jupiter,-4.70337,-8.46767,0
5.49487,Sun,-0.477,-6.35651,0
5.49487,Earth,0.271248,-6.81888,0
5.49487,Jupiter,-4.7,-8.47441,0
5.4976,Sun,-0.480228,-6.35728,0
5.4976,Earth,0.263915,-6.80475,0
5.4976,Jupiter,-4.69661,-8.48115,0
5.50034,Sun,-0.483467,-6.35805,0
5.50034,Earth,0.256235,-6.79042,0
5.50034,Jupiter,-4.69322,-8.48788,0
5.50308,Sun,-0.486717,-6.35883,0
5.50308,Earth,0.248198,-6.77589,0
5.50308,Jupiter,-4.68981,-8.49461,0
5.50582,Sun,-0.489978,-6.35961,0
5.50582,Earth,0.23979,-6.76116,0
5.50582,Jupiter,-4.68639,-8.50133,0
5.50856,Sun,-0.493251,-6.3604,0
5.50856,Earth,0.230999,-6.74623,0
5.50856,Jupiter,-4.68296,-8.50804,0
5.51129,Sun,-0.496535,-6.3612,0
5.51129,Earth,0.221811,-6.73109,0
5.51129,Jupiter,-4.67952,-8.51475,0
5.51403,Sun,-0.49983,-6.362,0
5.51403,Earth,0.212209,-6.71576,0
5.51403,Jupiter,-4.67607,-8.52145,0
5.51677,Sun,-0.503137,-6.36281,0
5.51677,Earth,0.202179,-6.70021,0
5.51677,Jupiter,-4.6726,-8.52815,0
5.51951,Sun,-0.506455,-6.36362,0
5.51951,Earth,0.191702,-6.68446,0
5.51951,Jupiter,-4.66912,-8.53484,0
5.52225,Sun,-0.509785,-6.36444,0
5.52225,Earth,0.18076,-6.66851,0
5.52225,Jupiter,-4.66563,-8.54152,0
5.52498,Sun,-0.513125,-6.36526,0
5.52498,Earth,0.169333,-6.65235,0
5.52498,Jupiter,-4.66213,-8.5482,0
5.52772,Sun,-0.516477,-6.36609,0
5.52772,Earth,0.157398,-6.63598,0
5.52772,Jupiter,-4.65862,-8.55487,0
5.53046,Sun,-0.519841,-6.36693,0
5.53046,Earth,0.144932,-6.61941,0
5.53046,Jupiter,-4.65509,-8.56154,0
5.5332,Sun,-0.523216,-6.36777,0
5.5332,Earth,0.13191,-6.60264,0
5.5332,Jupiter,-4.65155,-8.5682,0
5.53593,Sun,-0.526602,-6.36862,0
5.53593,Earth,0.118302,-6.58566,0
5.53593,Jupiter,-4.648,-8.57485,0
5.53867,Sun,-0.53,-6.36948,0
5.53867,Earth,0.104079,-6.56848,0
5.53867,Jupiter,-4.64444,-8.5815,0
5.54141,Sun,-0.533409,-6.37034,0
5.54141,Earth,0.0892067,-6.55111,0
5.54141,Jupiter,-4.64087,-8.58814,0
5.54415,Sun,-0.536829,-6.37121,0
5.54415,Earth,0.0736486,-6.53354,0
5.54415,Jupiter,-4.63728,-8.59477,0
5.54689,Sun,-0.540261,-6.37208,0
5.54689,Earth,0.0573641,-6.51579,0
5.54689,Jupiter,-4.63369,-8.6014,0
5.54962,Sun,-0.543705,-6.37296,0
5.54962,Earth,0.0403082,-6.49786,0
5.54962,Jupiter,-4.63008,-8.60802,0
5.55236,Sun,-0.547159,-6.37385,0
5.55236,Earth,0.0224312,-6.47976,0
5.55236,Jupiter,-4.62645,-8.61463,0
5.5551,Sun,-0.550625,-6.37474,0
5.5551,Earth,0.00367761,-6.46151,0
5.5551,Jupiter,-4.62282,-8.62124,0
5.55784,Sun,-0.554103,-6.37564,0
5.55784,Earth,-0.0160146,-6.44311,0
5.55784,Jupiter,-4.61918,-8.62784,0
5.56057,Sun,-0.557592,-6.37654,0
5.56057,Earth,-0.036715,-6.42459,0
5.56057,Jupiter,-4.61552,-8.63443,0
5.56331,Sun,-0.561092,-6.37745,0
5.56331,Earth,-0.0585022,-6.40598,0
5.56331,Jupiter,-4.61185,-8.64102,0
5.56605,Sun,-0.564604,-6.37837,0
5.56605,Earth,-0.0814651,-6.38731,0
5.56605,Jupiter,-4.60817,-8.6476,0
5.56879,Sun,-0.568128,-6.3793,0
5.56879,Earth,-0.105705,-6.36862,0
5.56879,Jupiter,-4.60447,-8.65417,0
5.57153,Sun,-0.571662,-6.38023,0
5.57153,Earth,-0.131338,-6.34996,0
5.57153,Jupiter,-4.60077,-8.66074,0
5.57426,Sun,-0.575209,-6.38116,0
5.57426,Earth,-0.158496,-6.33142,0
5.57426,Jupiter,-4.59705,-8.6673,0
5.577,Sun,-0.578766,-6.38211,0
5.577,Earth,-0.187332,-6.31307,0
5.577,Jupiter,-4.59332,-8.67385,0
5.57974,Sun,-0.582335,-6.38306,0
5.57974,Earth,-0.218023,-6.29506,0
5.57974,Jupiter,-4.58958,-8.6804,0
5.58248,Sun,-0.585916,-6.38401,0
5.58248,Earth,-0.250771,-6.27755,0
5.58248,Jupiter,-4.58583,-8.68694,0
5.58522,Sun,-0.589508,-6.38498,0
5.58522,Earth,-0.285811,-6.26077,0
5.58522,Jupiter,-4.58206,-8.69347,0
5.58795,Sun,-0.593112,-6.38595,0
5.58795,Earth,-0.323405,-6.24504,0
5.58795,Jupiter,-4.57829,-8.7,0
5.59069,Sun,-0.596727,-6.38692,0
5.59069,Earth,-0.363841,-6.23079,0
5.59069,Jupiter,-4.5745,-8.70652,0
5.59343,Sun,-0.600353,-6.38791,0
5.59343,Earth,-0.407414,-6.21864,0
5.59343,Jupiter,-4.57069,-8.71303,0
5.59617,Sun,-0.603991,-6.3889,0
5.59617,Earth,-0.454375,-6.20947,0
5.59617,Jupiter,-4.56688,-8.71953,0
5.5989,Sun,-0.607641,-6.38989,0
5.5989,Earth,-0.504818,-6.20446,0
5.5989,Jupiter,-4.56306,-8.72603,0
5.60164,Sun,-0.611302,-6.3909,0
5.60164,Earth,-0.558463,-6.20522,0
5.60164,Jupiter,-4.55922,-8.73252,0
5.60438,Sun,-0.614975,-6.39191,0
5.60438,Earth,-0.614293,-6.21361,0
5.60438,Jupiter,-4.55537,-8.739,0
5.60712,Sun,-0.618659,-6.39293,0
5.60712,Earth,-0.670169,-6.23133,0
5.60712,Jupiter,-4.55151,-8.74548,0
5.60986,Sun,-0.622354,-6.39395,0
5.60986,Earth,-0.722931,-6.25885,0
5.60986,Jupiter,-4.54763,-8.75195,0
5.61259,Sun,-0.626062,-6.39498,0
5.61259,Earth,-0.769475,-6.29475,0
5.61259,Jupiter,-4.54375,-8.75841,0
5.61533,Sun,-0.62978,-6.39602,0
5.61533,Earth,-0.808108,-6.3362,0
5.61533,Jupiter,-4.53985,-8.76486,0
5.61807,Sun,-0.633511,-6.39706,0
5.61807,Earth,-0.838822,-6.38031,0
5.61807,Jupiter,-4.53594,-8.77131,0
5.62081,Sun,-0.637253,-6.39812,0
5.62081,Earth,-0.862598,-6.425,0
5.62081,Jupiter,-4.53201,-8.77775,0
5.62355,Sun,-0.641006,-6.39917,0
5.62355,Earth,-0.880682,-6.46901,0
5.62355,Jupiter,-4.52808,-8.78418,0
5.62628,Sun,-0.644771,-6.40024,0
5.62628,Earth,-0.894219,-6.5117,0
5.62628,Jupiter,-4.52413,-8.79061,0
5.62902,Sun,-0.648548,-6.40131,0
5.62902,Earth,-0.90415,-6.55279,0
5.62902,Jupiter,-4.52017,-8.79702,0
5.63176,Sun,-0.652336,-6.40239,0
5.63176,Earth,-0.91121,-6.59217,0
5.63176,Jupiter,-4.5162,-8.80343,0
5.6345,Sun,-0.656136,-6.40348,0
5.6345,Earth,-0.915967,-6.62987,0
5.6345,Jupiter,-4.51222,-8.80983,0
5.63723,Sun,-0.659948,-6.40458,0
5.63723,Earth,-0.91886,-6.66593,0
5.63723,Jupiter,-4.50822,-8.81623,0
5.63997,Sun,-0.663771,-6.40568,0
5.63997,Earth,-0.920227,-6.70046,0
5.63997,Jupiter,-4.50422,-8.82262,0
5.64271,Sun,-0.667606,-6.40679,0
5.64271,Earth,-0.920336,-6.73352,0
5.64271,Jupiter,-4.5002,-8.82899,0
5.64545,Sun,-0.671452,-6.40791,0
5.64545,Earth,-0.919398,-6.76523,0
5.64545,Jupiter,-4.49617,-8.83537,0
5.64819,Sun,-0.67531,-6.40903,0
5.64819,Earth,-0.917583,-6.79565,0
5.64819,Jupiter,-4.49212,-8.84173,0
5.65092,Sun,-0.679179,-6.41016,0
5.65092,Earth,-0.915027,-6.82488,0
5.65092,Jupiter,-4.48807,-8.84809,0
5.65366,Sun,-0.683061,-6.4113,0
5.65366,Earth,-0.911843,-6.85299,0
5.65366,Jupiter,-4.484,-8.85443,0
5.6564,Sun,-0.686953,-6.41245,0
5.6564,Earth,-0.908123,-6.88004,0
5.6564,Jupiter,-4.47992,-8.86077,0
5.65914,Sun,-0.690858,-6.4136,0
5.65914,Earth,-0.903946,-6.90611,0
5.65914,Jupiter,-4.47582,-8.86711,0
5.66188,Sun,-0.694774,-6.41476,0
5.66188,Earth,-0.899375,-6.93123,0
5.66188,Jupiter,-4.47172,-8.87343,0
5.66461,Sun,-0.698702,-6.41593,0
5.66461,Earth,-0.894467,-6.95548,0
5.66461,Jupiter,-4.4676,-8.87975,0
5.66735,Sun,-0.702641,-6.41711,0
5.66735,Earth,-0.889266,-6.97889,0
