# Driven Damped Pendulum Trajectory (Full Simulation)
# Columns: time(s)  theta(rad)  omega(rad/s)
4.500000	-0.833483	-1.324176
4.510000	-0.846714	-1.321992
4.520000	-0.859923	-1.319741
4.530000	-0.873109	-1.317426
4.540000	-0.886271	-1.315048
4.550000	-0.899410	-1.312608
4.560000	-0.912523	-1.310107
4.570000	-0.925612	-1.307546
4.580000	-0.938674	-1.304927
4.590000	-0.951710	-1.302252
4.600000	-0.964719	-1.299521
4.610000	-0.977700	-1.296735
4.620000	-0.990653	-1.293897
4.630000	-1.003578	-1.291006
4.640000	-1.016473	-1.288066
4.650000	-1.029339	-1.285076
4.660000	-1.042175	-1.282038
4.670000	-1.054980	-1.278953
4.680000	-1.067754	-1.275824
4.690000	-1.080496	-1.272650
4.700000	-1.093206	-1.269433
4.710000	-1.105884	-1.266175
4.720000	-1.118530	-1.262876
4.730000	-1.131142	-1.259539
4.740000	-1.143720	-1.256163
4.750000	-1.156265	-1.252751
4.760000	-1.168775	-1.249304
4.770000	-1.181251	-1.245822
4.780000	-1.193692	-1.242308
4.790000	-1.206097	-1.238761
4.800000	-1.218467	-1.235185
4.810000	-1.230801	-1.231579
4.820000	-1.243098	-1.227944
4.830000	-1.255359	-1.224283
4.840000	-1.267584	-1.220595
4.850000	-1.279771	-1.216883
4.860000	-1.291921	-1.213147
4.870000	-1.304034	-1.209389
4.880000	-1.316109	-1.205609
4.890000	-1.328146	-1.201809
4.900000	-1.340145	-1.197990
4.910000	-1.352106	-1.194152
4.920000	-1.364028	-1.190297
4.930000	-1.375912	-1.186426
4.940000	-1.387757	-1.182539
4.950000	-1.399563	-1.178639
4.960000	-1.411329	-1.174725
4.970000	-1.423057	-1.170799
4.980000	-1.434745	-1.166862
4.990000	-1.446394	-1.162915
5.000000	-1.458004	-1.158958
5.010000	-1.469573	-1.154992
5.020000	-1.481103	-1.151019
5.030000	-1.492594	-1.147040
5.040000	-1.504044	-1.143054
5.050000	-1.515455	-1.139063
5.060000	-1.526825	-1.135069
5.070000	-1.538156	-1.131070
5.080000	-1.549447	-1.127070
5.090000	-1.560698	-1.123067
5.100000	-1.571908	-1.119063
5.110000	-1.583079	-1.115059
5.120000	-1.594209	-1.111056
5.130000	-1.605300	-1.107053
5.140000	-1.616350	-1.103053
5.150000	-1.627361	-1.099055
5.160000	-1.638332	-1.095060
5.170000	-1.649262	-1.091069
5.180000	-1.660153	-1.087083
5.190000	-1.671004	-1.083101
5.200000	-1.681815	-1.079125
5.210000	-1.692586	-1.075156
5.220000	-1.703318	-1.071193
5.230000	-1.714010	-1.067238
5.240000	-1.724663	-1.063291
5.250000	-1.735276	-1.059352
5.260000	-1.745850	-1.055422
5.270000	-1.756385	-1.051502
5.280000	-1.766880	-1.047592
5.290000	-1.777337	-1.043692
5.300000	-1.787754	-1.039802
5.310000	-1.798133	-1.035924
5.320000	-1.808472	-1.032058
5.330000	-1.818774	-1.028204
5.340000	-1.829037	-1.024363
5.350000	-1.839261	-1.020534
5.360000	-1.849447	-1.016718
5.370000	-1.859596	-1.012916
5.380000	-1.869706	-1.009128
5.390000	-1.879778	-1.005354
5.400000	-1.889813	-1.001595
5.410000	-1.899810	-0.997850
5.420000	-1.909770	-0.994121
5.430000	-1.919693	-0.990407
5.440000	-1.929578	-0.986708
5.450000	-1.939427	-0.983026
5.460000	-1.949239	-0.979359
5.470000	-1.959014	-0.975709
5.480000	-1.968753	-0.972075
5.490000	-1.978456	-0.968457
5.500000	-1.988122	-0.964857
5.510000	-1.997753	-0.961274
5.520000	-2.007348	-0.957707
5.530000	-2.016907	-0.954158
5.540000	-2.026431	-0.950627
5.550000	-2.035920	-0.947113
5.560000	-2.045373	-0.943617
5.570000	-2.054792	-0.940138
5.580000	-2.064176	-0.936677
5.590000	-2.073526	-0.933235
5.600000	-2.082841	-0.929810
5.610000	-2.092122	-0.926403
5.620000	-2.101369	-0.923015
5.630000	-2.110582	-0.919644
5.640000	-2.119762	-0.916292
5.650000	-2.128908	-0.912958
5.660000	-2.138021	-0.909642
5.670000	-2.147101	-0.906344
5.680000	-2.156148	-0.903065
5.690000	-2.165162	-0.899804
5.700000	-2.174144	-0.896560
5.710000	-2.183094	-0.893336
5.720000	-2.192011	-0.890129
5.730000	-2.200896	-0.886940
5.740000	-2.209750	-0.883769
5.750000	-2.218572	-0.880616
5.760000	-2.227362	-0.877481
5.770000	-2.236121	-0.874364
5.780000	-2.244849	-0.871265
5.790000	-2.253547	-0.868183
5.800000	-2.262213	-0.865119
5.810000	-2.270849	-0.862072
5.820000	-2.279455	-0.859043
5.830000	-2.288030	-0.856030
5.840000	-2.296575	-0.853035
5.850000	-2.305091	-0.850057
5.860000	-2.313577	-0.847096
5.870000	-2.322033	-0.844151
5.880000	-2.330460	-0.841223
5.890000	-2.338857	-0.838312
5.900000	-2.347226	-0.835416
5.910000	-2.355566	-0.832537
5.920000	-2.363877	-0.829674
5.930000	-2.372159	-0.826826
5.940000	-2.380413	-0.823994
5.950000	-2.388639	-0.821178
5.960000	-2.396837	-0.818377
5.970000	-2.405007	-0.815591
5.980000	-2.413149	-0.812819
5.990000	-2.421263	-0.810063
6.000000	-2.429350	-0.807321
6.010000	-2.437410	-0.804593
6.020000	-2.445442	-0.801879
6.030000	-2.453447	-0.799179
6.040000	-2.461426	-0.796493
6.050000	-2.469377	-0.793821
6.060000	-2.477302	-0.791161
6.070000	-2.485200	-0.788515
6.080000	-2.493072	-0.785882
6.090000	-2.500918	-0.783261
6.100000	-2.508738	-0.780652
6.110000	-2.516531	-0.778056
6.120000	-2.524299	-0.775471
6.130000	-2.532041	-0.772898
6.140000	-2.539757	-0.770337
6.150000	-2.547447	-0.767786
6.160000	-2.555113	-0.765247
6.170000	-2.562752	-0.762718
6.180000	-2.570367	-0.760200
6.190000	-2.577956	-0.757692
6.200000	-2.585521	-0.755194
6.210000	-2.593060	-0.752706
6.220000	-2.600575	-0.750227
6.230000	-2.608065	-0.747758
6.240000	-2.615530	-0.745297
6.250000	-2.622971	-0.742845
6.260000	-2.630387	-0.740401
6.270000	-2.637779	-0.737966
6.280000	-2.645146	-0.735539
6.290000	-2.652490	-0.733119
6.300000	-2.659809	-0.730707
6.310000	-2.667104	-0.728301
6.320000	-2.674375	-0.725903
6.330000	-2.681622	-0.723511
6.340000	-2.688845	-0.721126
6.350000	-2.696045	-0.718747
6.360000	-2.703220	-0.716373
6.370000	-2.710372	-0.714005
6.380000	-2.717500	-0.711642
6.390000	-2.724605	-0.709285
6.400000	-2.731686	-0.706932
6.410000	-2.738744	-0.704583
6.420000	-2.745778	-0.702239
6.430000	-2.752788	-0.699899
6.440000	-2.759776	-0.697562
6.450000	-2.766740	-0.695229
6.460000	-2.773680	-0.692899
6.470000	-2.780598	-0.690572
6.480000	-2.787492	-0.688247
6.490000	-2.794363	-0.685924
6.500000	-2.801210	-0.683604
6.510000	-2.808035	-0.681286
6.520000	-2.814836	-0.678969
6.530000	-2.821614	-0.676653
6.540000	-2.828369	-0.674338
6.550000	-2.835101	-0.672024
6.560000	-2.841809	-0.669710
6.570000	-2.848495	-0.667397
6.580000	-2.855157	-0.665083
6.590000	-2.861797	-0.662769
6.600000	-2.868413	-0.660455
6.610000	-2.875006	-0.658139
6.620000	-2.881575	-0.655823
6.630000	-2.888122	-0.653504
6.640000	-2.894646	-0.651185
6.650000	-2.901146	-0.648863
6.660000	-2.907623	-0.646539
6.670000	-2.914077	-0.644213
6.680000	-2.920507	-0.641884
6.690000	-2.926914	-0.639552
6.700000	-2.933298	-0.637216
6.710000	-2.939659	-0.634878
6.720000	-2.945996	-0.632535
6.730000	-2.952309	-0.630188
6.740000	-2.958599	-0.627838
6.750000	-2.964866	-0.625482
6.760000	-2.971109	-0.623122
6.770000	-2.977328	-0.620757
6.780000	-2.983524	-0.618386
6.790000	-2.989696	-0.616010
6.800000	-2.995844	-0.613629
6.810000	-3.001969	-0.611241
6.820000	-3.008069	-0.608847
6.830000	-3.014146	-0.606446
6.840000	-3.020198	-0.604039
6.850000	-3.026226	-0.601624
6.860000	-3.032230	-0.599203
6.870000	-3.038210	-0.596774
6.880000	-3.044166	-0.594337
6.890000	-3.050097	-0.591892
6.900000	-3.056004	-0.589439
6.910000	-3.061886	-0.586978
6.920000	-3.067743	-0.584508
6.930000	-3.073576	-0.582029
6.940000	-3.079384	-0.579541
6.950000	-3.085167	-0.577044
6.960000	-3.090925	-0.574537
6.970000	-3.096657	-0.572020
6.980000	-3.102365	-0.569494
6.990000	-3.108047	-0.566957
7.000000	-3.113704	-0.564409
7.010000	-3.119335	-0.561851
7.020000	-3.124941	-0.559282
7.030000	-3.130521	-0.556702
7.040000	-3.136075	-0.554111
7.050000	3.141582	-0.551508
7.060000	3.136080	-0.548893
7.070000	3.130604	-0.546266
7.080000	3.125155	-0.543628
7.090000	3.119732	-0.540977
7.100000	3.114335	-0.538313
7.110000	3.108966	-0.535636
7.120000	3.103623	-0.532947
7.130000	3.098307	-0.530244
7.140000	3.093018	-0.527528
7.150000	3.087756	-0.524799
7.160000	3.082522	-0.522056
7.170000	3.077315	-0.519298
7.180000	3.072136	-0.516527
7.190000	3.066985	-0.513741
7.200000	3.061861	-0.510941
7.210000	3.056766	-0.508127
7.220000	3.051699	-0.505297
7.230000	3.046660	-0.502452
7.240000	3.041650	-0.499592
7.250000	3.036668	-0.496717
7.260000	3.031715	-0.493826
7.270000	3.026792	-0.490920
7.280000	3.021897	-0.487997
7.290000	3.017032	-0.485059
7.300000	3.012196	-0.482104
7.310000	3.007390	-0.479133
7.320000	3.002613	-0.476146
7.330000	2.997867	-0.473141
7.340000	2.993150	-0.470120
7.350000	2.988464	-0.467082
7.360000	2.983809	-0.464027
7.370000	2.979184	-0.460954
7.380000	2.974590	-0.457864
7.390000	2.970027	-0.454756
7.400000	2.965495	-0.451631
7.410000	2.960994	-0.448488
7.420000	2.956525	-0.445327
7.430000	2.952088	-0.442147
7.440000	2.947682	-0.438949
7.450000	2.943309	-0.435733
7.460000	2.938968	-0.432499
7.470000	2.934659	-0.429245
7.480000	2.930383	-0.425973
7.490000	2.926139	-0.422682
7.500000	2.921929	-0.419372
7.510000	2.917752	-0.416043
7.520000	2.913608	-0.412695
7.530000	2.909498	-0.409327
7.540000	2.905422	-0.405940
7.550000	2.901380	-0.402533
7.560000	2.897371	-0.399106
7.570000	2.893397	-0.395660
7.580000	2.889458	-0.392194
7.590000	2.885554	-0.388707
7.600000	2.881684	-0.385201
7.610000	2.877850	-0.381675
7.620000	2.874051	-0.378128
7.630000	2.870287	-0.374561
7.640000	2.866560	-0.370973
7.650000	2.862868	-0.367365
7.660000	2.859212	-0.363736
7.670000	2.855593	-0.360087
7.680000	2.852011	-0.356416
7.690000	2.848465	-0.352725
7.700000	2.844956	-0.349013
7.710000	2.841485	-0.345280
7.720000	2.838051	-0.341526
7.730000	2.834654	-0.337751
7.740000	2.831296	-0.333955
7.750000	2.827975	-0.330137
7.760000	2.824693	-0.326298
7.770000	2.821449	-0.322438
7.780000	2.818244	-0.318556
7.790000	2.815078	-0.314653
7.800000	2.811951	-0.310728
7.810000	2.808864	-0.306782
7.820000	2.805816	-0.302814
7.830000	2.802808	-0.298824
7.840000	2.799839	-0.294813
7.850000	2.796911	-0.290780
7.860000	2.794024	-0.286725
7.870000	2.791177	-0.282649
7.880000	2.788371	-0.278550
7.890000	2.785606	-0.274430
7.900000	2.782882	-0.270288
7.910000	2.780200	-0.266124
7.920000	2.777560	-0.261938
7.930000	2.774962	-0.257730
7.940000	2.772406	-0.253500
7.950000	2.769892	-0.249248
7.960000	2.767421	-0.244974
7.970000	2.764992	-0.240677
7.980000	2.762607	-0.236359
7.990000	2.760265	-0.232019
8.000000	2.757967	-0.227657
8.010000	2.755712	-0.223273
8.020000	2.753502	-0.218866
8.030000	2.751335	-0.214438
8.040000	2.749213	-0.209987
8.050000	2.747135	-0.205515
8.060000	2.745103	-0.201020
8.070000	2.743115	-0.196503
